,year,month,day,Mean T,Maximum T,Minimum T
5281,2014,6,18,83.0,95,71
5282,2014,6,19,77.5,83,72
5283,2014,6,20,75.0,83,67
5284,2014,6,21,72.0,74,70
5285,2014,6,22,75.0,81,69
5286,2014,6,23,75.5,83,68
5287,2014,6,24,77.0,85,69
5288,2014,6,25,80.5,88,73
5289,2014,6,26,79.5,87,72
5290,2014,6,27,77.0,82,72
5291,2014,6,28,76.5,84,69
5292,2014,6,29,78.0,86,70
5293,2014,6,30,80.0,87,73
5294,2014,7,1,82.5,91,74
5295,2014,7,2,85.0,95,75
5296,2014,7,3,82.0,91,73
5297,2014,7,4,74.5,80,69
5298,2014,7,5,74.0,84,64
5299,2014,7,6,76.5,87,66
5300,2014,7,7,84.0,93,75
5301,2014,7,8,83.0,95,71
5302,2014,7,9,81.0,89,73
5303,2014,7,10,78.0,85,71
5304,2014,7,11,77.5,86,69
5305,2014,7,12,81.0,88,74
5306,2014,7,13,83.0,93,73
5307,2014,7,14,80.0,89,71
5308,2014,7,15,80.0,88,72
5309,2014,7,16,77.0,82,72
5310,2014,7,17,75.0,82,68
5311,2014,7,18,75.0,83,67
5312,2014,7,19,77.0,81,73
5313,2014,7,20,76.5,82,71
5314,2014,7,21,77.0,82,72
5315,2014,7,22,80.0,87,73
5316,2014,7,23,84.5,96,73
5317,2014,7,24,76.0,81,71
5318,2014,7,25,74.5,84,65
5319,2014,7,26,79.0,87,71
5320,2014,7,27,82.5,92,73
5321,2014,7,28,77.5,86,69
5322,2014,7,29,71.0,77,65
5323,2014,7,30,71.0,81,61
5324,2014,7,31,76.5,87,66
5325,2014,8,1,75.0,82,68
5326,2014,8,2,72.5,79,66
5327,2014,8,3,73.5,80,67
5328,2014,8,4,74.0,84,64
5329,2014,8,5,78.0,87,69
5330,2014,8,6,76.5,83,70
5331,2014,8,7,77.0,83,71
5332,2014,8,8,76.0,84,68
5333,2014,8,9,77.0,84,70
5334,2014,8,10,78.0,86,70
5335,2014,8,11,77.0,83,71
5336,2014,8,12,71.5,75,68
5337,2014,8,13,75.5,83,68
5338,2014,8,14,72.0,82,62
5339,2014,8,15,70.0,78,62
5340,2014,8,16,74.0,83,65
5341,2014,8,17,78.0,87,69
5342,2014,8,18,76.0,82,70
5343,2014,8,19,77.5,84,71
5344,2014,8,20,78.5,84,73
5345,2014,8,21,79.5,87,72
5346,2014,8,22,75.5,79,72
5347,2014,8,23,71.0,74,68
5348,2014,8,24,73.0,80,66
5349,2014,8,25,75.0,82,68
5350,2014,8,26,77.5,87,68
5351,2014,8,27,80.0,90,70
5352,2014,8,28,76.5,83,70
5353,2014,8,29,71.0,78,64
5354,2014,8,30,76.0,82,70
5355,2014,8,31,84.5,94,75
5356,2014,9,1,83.0,91,75
5357,2014,9,2,84.0,94,74
5358,2014,9,3,79.5,85,74
5359,2014,9,4,79.0,86,72
5360,2014,9,5,82.0,89,75
5361,2014,9,6,84.5,95,74
5362,2014,9,7,74.5,80,69
5363,2014,9,8,71.5,76,67
5364,2014,9,9,72.0,77,67
5365,2014,9,10,74.0,80,68
5366,2014,9,11,80.5,90,71
5367,2014,9,12,71.0,77,65
5368,2014,9,13,66.0,69,63
5369,2014,9,14,63.5,71,56
5370,2014,9,15,66.5,74,59
5371,2014,9,16,69.0,75,63
5372,2014,9,17,67.0,75,59
5373,2014,9,18,67.5,73,62
5374,2014,9,19,66.5,74,59
5375,2014,9,20,71.0,79,63
5376,2014,9,21,73.5,82,65
5377,2014,9,22,67.0,74,60
5378,2014,9,23,62.5,71,54
5379,2014,9,24,65.5,72,59
5380,2014,9,25,62.5,66,59
5381,2014,9,26,67.5,76,59
5382,2014,9,27,72.0,81,63
5383,2014,9,28,71.5,81,62
5384,2014,9,29,69.0,73,65
5385,2014,9,30,71.0,76,66
5386,2014,10,1,68.0,73,63
5387,2014,10,2,68.5,74,63
5388,2014,10,3,66.5,71,62
5389,2014,10,4,59.0,69,49
5390,2014,10,5,53.0,62,44
5391,2014,10,6,61.0,73,49
5392,2014,10,7,64.5,69,60
5393,2014,10,8,66.0,75,57
5394,2014,10,9,62.5,72,53
5395,2014,10,10,58.5,62,55
5396,2014,10,11,55.0,58,52
5397,2014,10,12,56.0,62,50
5398,2014,10,13,62.0,64,60
5399,2014,10,14,70.5,77,64
5400,2014,10,15,70.0,76,64
5401,2014,10,16,61.5,64,59
5402,2014,10,17,64.5,73,56
5403,2014,10,18,61.5,70,53
5404,2014,10,19,53.0,58,48
5405,2014,10,20,55.0,67,43
5406,2014,10,21,61.0,69,53
5407,2014,10,22,55.0,56,54
5408,2014,10,23,59.0,64,54
5409,2014,10,24,62.0,68,56
5410,2014,10,25,60.5,71,50
5411,2014,10,26,60.0,68,52
5412,2014,10,27,59.5,71,48
5413,2014,10,28,63.0,73,53
5414,2014,10,29,60.0,68,52
5415,2014,10,30,55.0,60,50
5416,2014,10,31,52.5,56,49
5417,2014,11,1,49.0,52,46
5418,2014,11,2,47.0,50,44
5419,2014,11,3,49.0,58,40
5420,2014,11,4,57.0,67,47
5421,2014,11,5,61.0,69,53
5422,2014,11,6,53.5,58,49
5423,2014,11,7,47.5,54,41
5424,2014,11,8,43.5,51,36
5425,2014,11,9,51.0,58,44
5426,2014,11,10,51.0,60,42
5427,2014,11,11,55.5,65,46
5428,2014,11,12,55.0,66,44
5429,2014,11,13,41.5,46,37
5430,2014,11,14,37.5,41,34
5431,2014,11,15,38.0,44,32
5432,2014,11,16,41.0,46,36
5433,2014,11,17,42.5,47,38
5434,2014,11,18,30.5,38,23
5435,2014,11,19,29.0,37,21
5436,2014,11,20,42.0,52,32
5437,2014,11,21,33.0,37,29
5438,2014,11,22,37.5,49,26
5439,2014,11,23,46.0,52,40
5440,2014,11,24,60.5,71,50
5441,2014,11,25,56.5,65,48
5442,2014,11,26,42.0,50,34
5443,2014,11,27,38.5,43,34
5444,2014,11,28,35.0,38,32
5445,2014,11,29,38.5,45,32
5446,2014,11,30,50.0,60,40
5447,2014,12,1,58.5,72,45
5448,2014,12,2,39.5,45,34
5449,2014,12,3,42.5,49,36
5450,2014,12,4,39.0,44,34
5451,2014,12,5,40.0,41,39
5452,2014,12,6,42.5,46,39
5453,2014,12,7,40.5,46,35
5454,2014,12,8,33.5,36,31
5455,2014,12,9,39.0,44,34
5456,2014,12,10,42.0,47,37
5457,2014,12,11,35.0,38,32
5458,2014,12,12,38.5,42,35
5459,2014,12,13,38.5,43,34
5460,2014,12,14,43.5,52,35
5461,2014,12,15,44.5,50,39
5462,2014,12,16,41.0,45,37
5463,2014,12,17,44.5,51,38
5464,2014,12,18,35.5,38,33
5465,2014,12,19,36.5,40,33
5466,2014,12,20,34.5,39,30
5467,2014,12,21,38.0,43,33
5468,2014,12,22,36.0,41,31
5469,2014,12,23,44.5,48,41
5470,2014,12,24,49.0,55,43
5471,2014,12,25,49.0,58,40
5472,2014,12,26,45.0,53,37
5473,2014,12,27,46.5,56,37
5474,2014,12,28,50.5,59,42
5475,2014,12,29,43.0,46,40
5476,2014,12,30,36.5,40,33
5477,2014,12,31,31.5,35,28
5478,2015,1,1,35.5,45,26
5479,2015,1,2,39.5,46,33
5480,2015,1,3,37.5,41,34
5481,2015,1,4,49.5,60,39
5482,2015,1,5,37.5,49,26
5483,2015,1,6,24.5,28,21
5484,2015,1,7,19.5,26,13
5485,2015,1,8,17.0,24,10
5486,2015,1,9,31.0,38,24
5487,2015,1,10,21.0,26,16
5488,2015,1,11,30.5,41,20
5489,2015,1,12,37.0,41,33
5490,2015,1,13,32.5,40,25
5491,2015,1,14,27.5,31,24
5492,2015,1,15,35.0,41,29
5493,2015,1,16,36.5,43,30
5494,2015,1,17,28.0,33,23
5495,2015,1,18,36.5,42,31
5496,2015,1,19,39.5,45,34
5497,2015,1,20,39.0,46,32
5498,2015,1,21,33.5,37,30
5499,2015,1,22,37.5,45,30
5500,2015,1,23,36.0,41,31
5501,2015,1,24,36.0,39,33
5502,2015,1,25,42.0,49,35
5503,2015,1,26,34.0,41,27
5504,2015,1,27,30.0,34,26
5505,2015,1,28,29.0,36,22
5506,2015,1,29,30.0,36,24
5507,2015,1,30,30.5,40,21
5508,2015,1,31,24.5,30,19
5509,2015,2,1,32.0,40,24
5510,2015,2,2,34.5,45,24
5511,2015,2,3,27.0,33,21
5512,2015,2,4,37.0,47,27
5513,2015,2,5,32.0,44,20
5514,2015,2,6,25.5,35,16
5515,2015,2,7,37.5,46,29
5516,2015,2,8,42.0,49,35
5517,2015,2,9,37.0,43,31
5518,2015,2,10,32.5,37,28
5519,2015,2,11,33.5,40,27
5520,2015,2,12,29.5,40,19
5521,2015,2,13,19.5,26,13
5522,2015,2,14,25.5,36,15
5523,2015,2,15,13.0,19,7
5524,2015,2,16,12.5,19,6
5525,2015,2,17,20.0,26,14
5526,2015,2,18,24.5,32,17
5527,2015,2,19,13.0,19,7
5528,2015,2,20,11.0,19,3
5529,2015,2,21,22.0,32,12
5530,2015,2,22,36.5,42,31
5531,2015,2,23,25.0,35,15
5532,2015,2,24,17.5,25,10
5533,2015,2,25,29.0,39,19
5534,2015,2,26,31.0,35,27
5535,2015,2,27,26.5,31,22
5536,2015,2,28,24.0,31,17
5540,2015,3,4,39.5,45,34
5541,2015,3,5,32.5,43,22
5542,2015,3,6,21.0,28,14
5543,2015,3,7,31.0,46,16
5544,2015,3,8,43.0,53,33
5545,2015,3,9,48.0,60,36
5546,2015,3,10,44.0,49,39
5547,2015,3,11,53.5,64,43
5548,2015,3,12,48.5,54,43
5549,2015,3,13,42.0,48,36
5550,2015,3,14,47.0,54,40
5551,2015,3,15,46.0,51,41
5552,2015,3,16,46.0,56,36
5553,2015,3,17,53.5,69,38
5554,2015,3,18,40.5,47,34
5555,2015,3,19,42.5,50,35
5556,2015,3,20,36.5,40,33
5557,2015,3,21,47.5,60,35
5558,2015,3,22,46.0,51,41
5559,2015,3,23,38.5,47,30
5560,2015,3,24,38.5,42,35
5561,2015,3,25,40.0,47,33
5562,2015,3,26,56.5,70,43
5563,2015,3,27,45.5,50,41
5564,2015,3,28,35.5,41,30
5565,2015,3,29,37.0,48,26
5566,2015,3,30,49.5,61,38
5567,2015,3,31,54.0,68,40
5568,2015,4,1,47.5,58,37
5569,2015,4,2,55.5,70,41
5570,2015,4,3,63.0,69,57
5571,2015,4,4,58.5,69,48
5572,2015,4,5,55.0,67,43
5573,2015,4,6,61.0,78,44
5574,2015,4,7,57.5,67,48
5575,2015,4,8,45.0,48,42
5576,2015,4,9,43.5,46,41
5577,2015,4,10,52.5,62,43
5578,2015,4,11,57.0,64,50
5579,2015,4,12,54.0,64,44
5580,2015,4,13,63.0,76,50
5581,2015,4,14,59.5,64,55
5582,2015,4,15,60.0,67,53
5583,2015,4,16,62.5,71,54
5584,2015,4,17,65.5,75,56
5585,2015,4,18,70.5,79,62
5586,2015,4,19,61.0,70,52
5587,2015,4,20,65.5,78,53
5588,2015,4,21,61.0,68,54
5589,2015,4,22,61.0,73,49
5590,2015,4,23,48.5,54,43
5591,2015,4,24,49.5,58,41
5592,2015,4,25,49.0,55,43
5593,2015,4,26,55.0,65,45
5594,2015,4,27,54.5,59,50
5595,2015,4,28,59.5,69,50
5596,2015,4,29,65.5,77,54
5597,2015,4,30,64.5,73,56
5598,2015,5,1,56.0,60,52
5599,2015,5,2,61.5,74,49
5600,2015,5,3,69.5,83,56
5601,2015,5,4,72.0,86,58
5602,2015,5,5,75.5,85,66
5603,2015,5,6,73.0,81,65
5604,2015,5,7,70.5,79,62
5605,2015,5,8,72.5,81,64
5606,2015,5,9,72.5,80,65
5607,2015,5,10,76.0,83,69
5608,2015,5,11,76.0,81,71
5609,2015,5,12,78.5,88,69
5610,2015,5,13,64.5,71,58
5611,2015,5,14,61.5,71,52
5612,2015,5,15,65.5,74,57
5613,2015,5,16,73.0,84,62
5614,2015,5,17,78.0,86,70
5615,2015,5,18,77.5,87,68
5616,2015,5,19,77.0,86,68
5617,2015,5,20,67.5,75,60
5618,2015,5,21,55.0,61,49
5619,2015,5,22,64.0,76,52
5620,2015,5,23,61.5,70,53
5621,2015,5,24,67.5,79,56
5622,2015,5,25,74.5,85,64
5623,2015,5,26,77.0,88,66
5624,2015,5,27,79.0,86,72
5625,2015,5,28,80.5,90,71
5626,2015,5,29,76.5,83,70
5627,2015,5,30,79.5,88,71
5628,2015,5,31,80.5,90,71
5629,2015,6,1,76.0,86,66
5630,2015,6,2,62.5,67,58
5631,2015,6,3,60.0,64,56
5632,2015,6,4,62.0,66,58
5633,2015,6,5,65.0,73,57
5634,2015,6,6,73.0,80,66
5635,2015,6,7,72.0,77,67
5636,2015,6,8,76.0,88,64
5637,2015,6,9,78.5,86,71
5638,2015,6,10,77.5,85,70
5639,2015,6,11,83.0,95,71
5640,2015,6,12,86.0,95,77
5641,2015,6,13,83.0,89,77
5642,2015,6,14,82.0,89,75
5643,2015,6,15,82.5,90,75
5644,2015,6,16,85.5,93,78
5645,2015,6,17,77.5,85,70
5646,2015,6,18,78.0,86,70
5647,2015,6,19,80.0,86,74
5648,2015,6,20,79.5,87,72
5649,2015,6,21,82.5,92,73
5650,2015,6,22,84.0,91,77
5651,2015,6,23,85.0,97,73
5652,2015,6,24,77.5,85,70
5653,2015,6,25,75.0,83,67
5654,2015,6,26,73.0,79,67
5655,2015,6,27,69.0,73,65
5656,2015,6,28,72.0,78,66
5657,2015,6,29,72.5,83,62
5658,2015,6,30,79.0,87,71
5659,2015,7,1,77.0,87,67
5660,2015,7,2,73.0,76,70
5661,2015,7,3,74.5,82,67
5662,2015,7,4,71.5,75,68
5663,2015,7,5,76.0,83,69
5664,2015,7,6,79.5,86,73
5665,2015,7,7,82.0,91,73
5666,2015,7,8,82.5,88,77
5667,2015,7,9,84.0,91,77
5668,2015,7,10,80.0,86,74
5669,2015,7,11,80.5,86,75
5670,2015,7,12,79.0,86,72
5671,2015,7,13,79.0,84,74
5672,2015,7,14,81.5,89,74
5673,2015,7,15,76.5,84,69
5674,2015,7,16,73.0,81,65
5675,2015,7,17,76.0,82,70
5676,2015,7,18,82.0,90,74
5677,2015,7,19,87.5,96,79
5678,2015,7,20,89.0,95,83
5679,2015,7,21,83.5,91,76
5680,2015,7,22,78.0,86,70
5681,2015,7,23,77.5,84,71
5682,2015,7,24,77.5,85,70
5683,2015,7,25,80.5,88,73
5684,2015,7,26,81.0,90,72
5685,2015,7,27,77.5,84,71
5686,2015,7,28,83.5,91,76
5687,2015,7,29,82.0,88,76
5688,2015,7,30,83.0,90,76
5689,2015,7,31,82.0,90,74
5690,2015,8,1,82.0,90,74
5691,2015,8,2,81.5,90,73
5692,2015,8,3,82.0,93,71
5693,2015,8,4,81.0,92,70
5694,2015,8,5,81.5,89,74
5695,2015,8,6,75.5,82,69
5696,2015,8,7,76.5,83,70
5697,2015,8,8,77.5,84,71
5698,2015,8,9,79.0,86,72
5699,2015,8,10,73.0,76,70
5700,2015,8,11,80.0,89,71
5701,2015,8,12,78.0,85,71
5702,2015,8,13,76.5,84,69
5703,2015,8,14,77.0,87,67
5704,2015,8,15,79.5,89,70
5705,2015,8,16,80.5,91,70
5706,2015,8,17,82.5,92,73
5707,2015,8,18,81.5,88,75
5708,2015,8,19,83.0,90,76
5709,2015,8,20,80.5,87,74
5710,2015,8,21,78.0,84,72
5711,2015,8,22,75.5,83,68
5712,2015,8,23,75.0,84,66
5713,2015,8,24,81.0,89,73
5714,2015,8,25,77.0,84,70
5715,2015,8,26,74.5,80,69
5716,2015,8,27,72.5,79,66
5717,2015,8,28,73.0,81,65
5718,2015,8,29,77.0,86,68
5719,2015,8,30,79.0,88,70
5720,2015,8,31,83.5,90,77
5721,2015,9,1,83.0,93,73
5722,2015,9,2,84.5,93,76
5723,2015,9,3,84.0,93,75
5724,2015,9,4,84.0,92,76
5725,2015,9,5,78.5,85,72
5726,2015,9,6,76.0,84,68
5727,2015,9,7,80.0,90,70
5728,2015,9,8,82.5,92,73
5729,2015,9,9,85.0,94,76
5730,2015,9,10,75.0,82,68
5731,2015,9,11,74.5,83,66
5732,2015,9,12,71.0,75,67
5733,2015,9,13,65.5,72,59
5734,2015,9,14,67.0,78,56
5735,2015,9,15,72.5,83,62
5736,2015,9,16,74.0,85,63
5737,2015,9,17,75.0,84,66
5738,2015,9,18,74.5,84,65
5739,2015,9,19,75.5,84,67
5740,2015,9,20,72.5,78,67
5741,2015,9,21,65.0,68,62
5742,2015,9,22,67.0,72,62
5743,2015,9,23,69.5,77,62
5744,2015,9,24,70.5,79,62
5745,2015,9,25,69.0,74,64
5746,2015,9,26,67.5,72,63
5747,2015,9,27,67.0,73,61
5748,2015,9,28,73.0,81,65
5749,2015,9,29,75.5,81,70
5750,2015,9,30,69.5,77,62
5751,2015,10,1,59.5,62,57
5752,2015,10,2,53.5,58,49
5753,2015,10,3,53.5,58,49
5754,2015,10,4,57.0,59,55
5755,2015,10,5,59.0,66,52
5756,2015,10,6,63.5,74,53
5757,2015,10,7,68.5,75,62
5758,2015,10,8,68.5,77,60
5759,2015,10,9,71.0,79,63
5760,2015,10,10,59.5,65,54
5761,2015,10,11,60.0,71,49
5762,2015,10,12,62.5,73,52
5763,2015,10,13,67.0,76,58
5764,2015,10,14,62.5,68,57
5765,2015,10,15,60.0,67,53
5766,2015,10,16,58.0,65,51
5767,2015,10,17,50.5,56,45
5768,2015,10,18,45.5,51,40
5769,2015,10,19,46.5,56,37
5770,2015,10,20,58.0,72,44
5771,2015,10,21,60.5,71,50
5772,2015,10,22,65.5,79,52
5773,2015,10,23,60.5,68,53
5774,2015,10,24,53.0,60,46
5775,2015,10,25,63.0,72,54
5776,2015,10,26,53.5,59,48
5777,2015,10,27,52.5,59,46
5778,2015,10,28,63.0,71,55
5779,2015,10,29,64.0,71,57
5780,2015,10,30,53.0,58,48
5781,2015,10,31,51.5,59,44
5782,2015,11,1,60.5,67,54
5783,2015,11,2,59.0,65,53
5784,2015,11,3,60.5,73,48
5785,2015,11,4,62.0,73,51
5786,2015,11,5,62.0,66,58
5787,2015,11,6,73.0,81,65
5788,2015,11,7,63.5,72,55
5789,2015,11,8,52.5,58,47
5790,2015,11,9,48.5,55,42
5791,2015,11,10,56.0,62,50
5792,2015,11,11,58.5,64,53
5793,2015,11,12,57.0,63,51
5794,2015,11,13,54.5,60,49
5795,2015,11,14,48.0,53,43
5796,2015,11,15,51.5,65,38
5797,2015,11,16,58.5,70,47
5798,2015,11,17,53.5,58,49
5799,2015,11,18,54.5,62,47
5800,2015,11,19,62.0,64,60
5801,2015,11,20,52.5,60,45
5802,2015,11,21,48.0,53,43
5803,2015,11,22,44.5,51,38
5804,2015,11,23,37.0,41,33
5805,2015,11,24,44.5,53,36
5806,2015,11,25,47.0,54,40
5807,2015,11,26,52.0,62,42
5808,2015,11,27,52.5,62,43
5809,2015,11,28,58.0,66,50
5810,2015,11,29,48.0,53,43
5811,2015,11,30,42.0,45,39
5812,2015,12,1,48.5,52,45
5813,2015,12,2,53.0,58,48
5814,2015,12,3,47.0,54,40
5815,2015,12,4,45.0,52,38
5816,2015,12,5,45.0,51,39
5817,2015,12,6,44.5,54,35
5818,2015,12,7,48.0,57,39
5819,2015,12,8,45.5,51,40
5820,2015,12,9,46.5,54,39
5821,2015,12,10,53.0,62,44
5822,2015,12,11,53.0,62,44
5823,2015,12,12,56.0,65,47
5824,2015,12,13,59.5,68,51
5825,2015,12,14,60.5,67,54
5826,2015,12,15,57.0,67,47
5827,2015,12,16,51.5,56,47
5828,2015,12,17,51.0,54,48
5829,2015,12,18,44.5,53,36
5830,2015,12,19,37.5,43,32
5831,2015,12,20,39.0,47,31
5832,2015,12,21,48.0,59,37
5833,2015,12,22,55.5,60,51
5834,2015,12,23,60.5,65,56
5835,2015,12,24,67.5,73,62
5836,2015,12,25,63.5,67,60
5837,2015,12,26,56.0,62,50
5838,2015,12,27,60.0,70,50
5839,2015,12,28,47.0,53,41
5840,2015,12,29,49.5,56,43
5841,2015,12,30,50.0,53,47
5842,2015,12,31,49.0,55,43
5843,2016,1,1,39.5,44,35
5844,2016,1,2,39.5,47,32
5845,2016,1,3,42.0,52,32
5846,2016,1,4,26.5,36,17
5847,2016,1,5,24.5,33,16
5848,2016,1,6,31.5,40,23
5849,2016,1,7,37.5,44,31
5850,2016,1,8,42.0,45,39
5851,2016,1,9,47.0,52,42
5852,2016,1,10,50.5,63,38
5853,2016,1,11,33.0,38,28
5854,2016,1,12,36.5,46,27
5855,2016,1,13,25.0,29,21
5856,2016,1,14,39.0,51,27
5857,2016,1,15,42.0,50,34
5858,2016,1,16,47.0,54,40
5859,2016,1,17,36.5,41,32
5860,2016,1,18,24.5,33,16
5861,2016,1,19,20.5,26,15
5862,2016,1,20,26.0,32,20
5863,2016,1,21,29.0,34,24
5864,2016,1,22,25.0,28,22
5865,2016,1,23,26.0,29,23
5866,2016,1,24,28.5,34,23
5867,2016,1,25,29.5,39,20
5868,2016,1,26,40.0,51,29
5869,2016,1,27,39.0,47,31
5870,2016,1,28,33.5,41,26
5871,2016,1,29,36.0,42,30
5872,2016,1,30,34.5,44,25
5873,2016,1,31,43.5,55,32
5874,2016,2,1,50.0,58,42
5875,2016,2,2,45.0,50,40
5876,2016,2,3,48.0,56,40
5877,2016,2,4,49.0,55,43
5878,2016,2,5,38.5,43,34
5879,2016,2,6,38.0,46,30
5880,2016,2,7,37.5,45,30
5881,2016,2,8,42.0,47,37
5882,2016,2,9,35.0,38,32
5883,2016,2,10,30.5,36,25
5884,2016,2,11,24.0,27,21
5885,2016,2,12,23.5,29,18
5886,2016,2,13,19.5,25,14
5887,2016,2,14,17.5,23,12
5888,2016,2,15,25.5,31,20
5889,2016,2,16,41.0,51,31
5890,2016,2,17,40.0,45,35
5891,2016,2,18,33.0,36,30
5892,2016,2,19,32.5,38,27
5893,2016,2,20,51.5,66,37
5894,2016,2,21,52.0,58,46
5895,2016,2,22,46.0,51,41
5896,2016,2,23,42.0,44,40
5897,2016,2,24,51.0,62,40
5898,2016,2,25,50.0,61,39
5899,2016,2,26,35.5,39,32
5900,2016,2,27,37.0,46,28
5901,2016,2,28,50.5,67,34
5902,2016,2,29,56.5,63,50
5903,2016,3,1,52.5,64,41
5904,2016,3,2,47.0,62,32
5905,2016,3,3,35.5,42,29
5906,2016,3,4,36.0,40,32
5907,2016,3,5,37.0,41,33
5908,2016,3,6,43.0,48,38
5909,2016,3,7,50.0,65,35
5910,2016,3,8,64.5,77,52
5911,2016,3,9,61.5,77,46
5912,2016,3,10,71.0,82,60
5913,2016,3,11,64.0,72,56
5914,2016,3,12,52.5,56,49
5915,2016,3,13,53.5,59,48
5916,2016,3,14,49.0,52,46
5917,2016,3,15,54.0,62,46
5918,2016,3,16,58.0,68,48
5919,2016,3,17,59.5,70,49
5920,2016,3,18,56.5,65,48
5921,2016,3,19,45.0,54,36
5922,2016,3,20,39.5,43,36
5923,2016,3,21,43.5,51,36
5924,2016,3,22,49.0,61,37
5925,2016,3,23,61.5,76,47
5926,2016,3,24,62.0,76,48
5927,2016,3,25,60.5,71,50
5928,2016,3,26,48.0,56,40
5929,2016,3,27,51.5,56,47
5930,2016,3,28,58.0,69,47
5931,2016,3,29,52.0,59,45
5932,2016,3,30,50.0,59,41
5933,2016,3,31,63.0,75,51
5934,2016,4,1,72.5,84,61
5935,2016,4,2,55.0,67,43
5936,2016,4,3,43.5,51,36
5937,2016,4,4,53.0,71,35
5938,2016,4,5,37.0,44,30
5939,2016,4,6,44.0,54,34
5940,2016,4,7,54.5,62,47
5941,2016,4,8,47.0,52,42
5942,2016,4,9,42.5,49,36
5943,2016,4,10,40.5,50,31
5944,2016,4,11,60.5,74,47
5945,2016,4,12,59.0,68,50
5946,2016,4,13,50.5,58,43
5947,2016,4,14,53.0,62,44
5948,2016,4,15,53.5,62,45
5949,2016,4,16,57.0,67,47
5950,2016,4,17,61.0,74,48
5951,2016,4,18,68.0,82,54
5952,2016,4,19,70.0,82,58
5953,2016,4,20,61.5,71,52
5954,2016,4,21,61.5,74,49
5955,2016,4,22,69.0,75,63
5956,2016,4,23,63.0,70,56
5957,2016,4,24,57.5,66,49
5958,2016,4,25,62.0,73,51
5959,2016,4,26,74.0,85,63
5960,2016,4,27,60.0,67,53
5961,2016,4,28,51.5,56,47
5962,2016,4,29,50.0,53,47
5963,2016,4,30,55.0,61,49
5964,2016,5,1,52.5,55,50
5965,2016,5,2,61.5,69,54
5966,2016,5,3,61.0,66,56
5967,2016,5,4,54.0,57,51
5968,2016,5,5,53.5,57,50
5969,2016,5,6,52.5,55,50
5970,2016,5,7,57.0,64,50
5971,2016,5,8,62.5,70,55
5972,2016,5,9,59.0,68,50
5973,2016,5,10,57.5,62,53
5974,2016,5,11,55.0,59,51
5975,2016,5,12,61.5,66,57
5976,2016,5,13,69.0,76,62
5977,2016,5,14,64.5,76,53
5978,2016,5,15,54.0,60,48
5979,2016,5,16,55.5,67,44
5980,2016,5,17,56.5,59,54
5981,2016,5,18,60.5,67,54
5982,2016,5,19,65.5,73,58
5983,2016,5,20,65.0,74,56
5984,2016,5,21,59.5,65,54
5985,2016,5,22,58.0,63,53
5986,2016,5,23,65.5,74,57
5987,2016,5,24,71.0,83,59
5988,2016,5,25,76.5,87,66
5989,2016,5,26,78.0,91,65
5990,2016,5,27,80.0,89,71
5991,2016,5,28,79.0,87,71
5992,2016,5,29,76.5,85,68
5993,2016,5,30,75.0,82,68
5994,2016,5,31,78.5,86,71
5995,2016,6,1,78.5,87,70
5996,2016,6,2,73.5,79,68
5997,2016,6,3,73.0,77,69
5998,2016,6,4,77.0,82,72
5999,2016,6,5,78.0,86,70
6000,2016,6,6,78.0,87,69
6001,2016,6,7,76.5,86,67
6002,2016,6,8,67.0,74,60
6003,2016,6,9,68.0,81,55
6004,2016,6,10,71.5,81,62
6005,2016,6,11,81.5,96,67
6006,2016,6,12,82.0,92,72
6007,2016,6,13,71.5,80,63
6008,2016,6,14,74.0,81,67
6009,2016,6,15,72.0,78,66
6010,2016,6,16,70.5,77,64
6011,2016,6,17,73.0,82,64
6012,2016,6,18,75.5,84,67
6013,2016,6,19,79.0,90,68
6014,2016,6,20,81.5,92,71
6015,2016,6,21,79.5,91,68
6016,2016,6,22,76.0,83,69
6017,2016,6,23,77.0,83,71
6018,2016,6,24,76.0,80,72
6019,2016,6,25,77.0,84,70
6020,2016,6,26,76.5,84,69
6021,2016,6,27,76.0,84,68
6022,2016,6,28,76.5,84,69
6023,2016,6,29,76.0,82,70
6024,2016,6,30,76.0,85,67
6025,2016,7,1,79.0,85,73
6026,2016,7,2,75.5,80,71
6027,2016,7,3,72.0,76,68
6028,2016,7,4,72.0,75,69
6029,2016,7,5,82.0,91,73
6030,2016,7,6,83.0,90,76
6031,2016,7,7,85.5,93,78
6032,2016,7,8,85.5,93,78
6033,2016,7,9,85.5,93,78
6034,2016,7,10,80.0,86,74
6035,2016,7,11,79.5,88,71
6036,2016,7,12,80.5,88,73
6037,2016,7,13,80.5,86,75
6038,2016,7,14,88.0,98,78
6039,2016,7,15,86.5,92,81
6040,2016,7,16,84.0,95,73
6041,2016,7,17,82.0,93,71
6042,2016,7,18,86.0,97,75
6043,2016,7,19,84.0,92,76
6044,2016,7,20,80.5,87,74
6045,2016,7,21,81.0,89,73
6046,2016,7,22,85.0,95,75
6047,2016,7,23,90.5,99,82
6048,2016,7,24,88.0,95,81
6049,2016,7,25,90.0,101,79
6050,2016,7,26,87.0,95,79
6051,2016,7,27,88.5,95,82
6052,2016,7,28,83.0,92,74
6053,2016,7,29,80.5,89,72
6054,2016,7,30,80.0,89,71
6055,2016,7,31,83.0,92,74
6056,2016,8,1,82.5,89,76
6057,2016,8,2,80.0,86,74
6058,2016,8,3,77.0,83,71
6059,2016,8,4,77.0,84,70
